,fecha,centro,almacen,tipo_stock,material,cantidad_teorica,cantidad_contada,stock_diferencia,impacto_valor,diferencia_absoluta,diferencia_porcentual,impacto_economico_abs
1451,2026-01-15,R241,MP01,Almacén,2007592,445.255,419.0,-26.255,477312.0,26.255,5.896621037383072,477312.0
1455,2026-01-15,R241,MP01,Almacén,2007940,8988.0,7952.0,-1036.0,723318.0,1036.0,11.526479750778815,723318.0
1457,2026-01-15,R241,MP01,Almacén,2007941,10209.868,10184.0,-25.868,18081.0,25.868,0.2533627271185092,18081.0
1459,2026-01-15,R241,MP01,Almacén,2007942,10424.506,10164.0,-260.506,181834.0,260.506,2.498976929937975,181834.0
1461,2026-01-15,R241,MP01,Almacén,2007943,4175.73,4718.0,542.27,377076.0,542.27,12.98623234739794,377076.0
1477,2026-01-15,R241,MP01,Almacén,2008161,4043.547,4032.0,-11.547,8882.0,11.547,0.2855661131180125,8882.0
1479,2026-01-15,R241,MP01,Almacén,2008162,12110.65,11936.0,-174.65,147930.0,174.65,1.442119126553901,147930.0
1481,2026-01-15,R241,MP01,Almacén,2008163,3028.0,3000.0,-28.0,23721.0,28.0,0.9247027741083224,23721.0
1483,2026-01-15,R241,MP01,Almacén,2008208,3728.592,3898.0,169.408,143648.0,169.408,4.54348451104331,143648.0
1493,2026-01-15,R241,MP01,Almacén,2008650,8710.677,8767.0,56.323,47690.0,56.323,0.6465972736677069,47690.0
1495,2026-01-15,R241,MP01,Almacén,2008964,2475.82,2798.0,322.18,232937.0,322.18,13.01306233894225,232937.0
1499,2026-01-15,R241,MP01,Almacén,2008967,2085.546,1680.0,-405.546,293210.0,405.546,19.445555264664506,293210.0
1501,2026-01-15,R241,MP01,Almacén,2008968,8309.102,8380.0,70.898,51259.0,70.898,0.8532570667684666,51259.0
1869,2026-01-15,R241,FB01,Almacén,BARBT410001,1072.77,547.573,-525.197,105723207.0,525.197,48.95709238699815,105723207.0
1871,2026-01-15,R241,FB01,Almacén,CWSEU410001,256804.575,250331.0,-6473.575,2265751.0,6473.575,2.520817629514583,2265751.0
1873,2026-01-15,R241,FB01,Almacén,PASTA410001,416.757,950.861,534.104,150207670.0,534.104,128.15717552434634,150207670.0
1899,2026-01-15,R241,FB01,Almacén,ARCIL410001,1108.15,1126.783,18.633,1901609.0,18.633,1.681451067093805,1901609.0
1901,2026-01-15,R241,FB01,Almacén,ARCIL410002,1582.439,1410.515,-171.924,17545877.0,171.924,10.864494618749918,17545877.0
1903,2026-01-15,R241,FB01,Almacén,ARCIL410003,615.822,680.37,64.548,6587511.0,64.548,10.481600202655962,6587511.0
1905,2026-01-15,R241,FB01,Almacén,ARCIL410004,1306.001,1327.445,21.444,2188489.0,21.444,1.6419589265245584,2188489.0
1907,2026-01-15,R241,FB01,Almacén,ARCIL410005,293.043,240.556,-52.487,9155838.0,52.487,17.911023296922295,9155838.0
1909,2026-01-15,R241,FB01,Almacén,ARCIL410007,2404.255,2505.937,101.682,9655418.0,101.682,4.229251888838746,9655418.0
1911,2026-01-15,R241,FB01,Almacén,ARCIL410008,2727.58,2806.052,78.472,9932672.0,78.472,2.876982526635332,9932672.0
1913,2026-01-15,R241,FB01,Almacén,TRITU410001,40.056,40.046,-0.01,252.0,0.01,0.02496504893149591,252.0
1917,2026-01-15,R241,MP01,Almacén,1007039,18861.623,17248.0,-1613.623,2157430.0,1613.623,8.555059127202362,2157430.0
1919,2026-01-15,R241,MP01,Almacén,1007042,338.084,361.608,23.524,1461479.0,23.524,6.958034098034808,1461479.0
1923,2026-01-15,R241,MP01,Almacén,1007131,2302.292,1500.0,-802.292,2329181.0,802.292,34.84753454383719,2329181.0
1925,2026-01-15,R241,MP01,Almacén,1007151,406277.238,385999.406,-20277.832,6473750.0,20277.832,4.991131696135041,6473750.0
1927,2026-01-15,R241,MP01,Almacén,1007152,12754.394,12599.999,-154.395,426525.0,154.395,1.2105239966712649,426525.0
2233,2026-01-15,R241,FB01,Almacén,BASEC410001,704.003,703.138,-0.865,4400.0,0.865,0.12286879459320484,4400.0
2235,2026-01-15,R241,FB01,Almacén,BASEC410009,3260.5,3262.963,2.463,12805.0,2.463,0.07554056126360988,12805.0
2237,2026-01-15,R241,FB01,Almacén,BASEN410001,28470.963,30078.367,1607.404,6309061.0,1607.404,5.64576617938775,6309061.0
2239,2026-01-15,R241,FB01,Almacén,BASEN410003,6822.917,6499.339,-323.578,1546703.0,323.578,4.742517020212908,1546703.0
2241,2026-01-15,R241,FB01,Almacén,BASEN410005,8222.96,8035.001,-187.959,500347.0,187.959,2.2857827351707902,500347.0
2243,2026-01-15,R241,FB01,Almacén,BASEN410008,3329.963,3355.584,25.621,101690.0,25.621,0.7694079483766035,101690.0
2245,2026-01-15,R241,FB01,Almacén,BASEN410014,20029.411,19937.18,-92.231,296338.0,92.231,0.46047784430605576,296338.0
2247,2026-01-15,R241,FB01,Almacén,CUBIE410005,735.975,756.558,20.583,71402.0,20.583,2.7966982574136345,71402.0
2249,2026-01-15,R241,FB01,Almacén,CUBIE410010,1.361,2119.022,2117.661,8883588.0,2117.661,155595.958853784,8883588.0
2251,2026-01-15,R241,FB01,Almacén,CUBIE410018,510.725,508.438,-2.287,26870.0,2.287,0.44779480150766066,26870.0
2253,2026-01-15,R241,FB01,Almacén,CUBIE410025,402.276,402.294,0.018,87.0,0.018,0.004474539868150225,87.0
2255,2026-01-15,R241,FB01,Almacén,CUBIE410029,6877.193,3299.508,-3577.685,10368131.0,3577.685,52.02246032647331,10368131.0
2257,2026-01-15,R241,FB01,Almacén,ENGON410002,1717.066,535.038,-1182.028,2169021.0,1182.028,68.83998634880662,2169021.0
2259,2026-01-15,R241,FB01,Almacén,ENGON410005,37030.146,53862.885,16832.739,40011421.0,16832.739,45.456852911138945,40011421.0
2271,2026-01-15,R241,FB01,Almacén,BASEC410003,2.219,0.0,-2.219,15158.0,2.219,100.0,15158.0
2293,2026-01-15,R241,FB01,Almacén,BASEC410016,5.235,0.0,-5.235,30834.0,5.235,100.0,30834.0
2323,2026-01-15,R241,FB01,Almacén,CUBIE410004,93.615,0.0,-93.615,315857.0,93.615,100.0,315857.0
2333,2026-01-15,R241,FB01,Almacén,CUBIE410011,0.928,0.0,-0.928,4446.0,0.928,100.0,4446.0
2335,2026-01-15,R241,FB01,Almacén,CUBIE410012,60.649,0.0,-60.649,390033.0,60.649,100.0,390033.0
2347,2026-01-15,R241,FB01,Almacén,CUBIE410019,0.511,0.0,-0.511,3835.0,0.511,100.0,3835.0
2367,2026-01-15,R241,FB01,Almacén,CUBIE410031,237.982,0.0,-237.982,1673490.0,237.982,100.0,1673490.0
2401,2026-01-15,R241,MP01,Almacén,1004427,245.02,141.87,-103.15,5390852.0,103.15,42.098604195575874,5390852.0
2425,2026-01-15,R241,MP01,Almacén,1007037,48.22,35.73,-12.49,665709.0,12.49,25.902115304852757,665709.0
2453,2026-01-15,R241,MP01,Almacén,1007080,6090.0,6065.0,-25.0,19604.0,25.0,0.41050903119868637,19604.0
2455,2026-01-15,R241,MP01,Almacén,1007083,8956.0,8952.0,-4.0,7160.0,4.0,0.044662795891022775,7160.0
2461,2026-01-15,R241,MP01,Almacén,1007091,17.6,17.5,-0.1,4046.0,0.1,0.5681818181818182,4046.0
2471,2026-01-15,R241,MP01,Almacén,1007101,2356.0,2352.0,-4.0,1985.0,4.0,0.1697792869269949,1985.0
2475,2026-01-15,R241,MP01,Almacén,1007105,252.5,249.0,-3.5,78919.0,3.5,1.3861386138613863,78919.0
2483,2026-01-15,R241,MP01,Almacén,1007127,9145.0,9075.0,-70.0,131522.0,70.0,0.7654455986878075,131522.0
2487,2026-01-15,R241,MP01,Almacén,1007133,11816.2,11823.0,6.8,10945.0,6.8,0.057548111914151746,10945.0
2493,2026-01-15,R241,MP01,Almacén,1007149,463.5,464.0,0.5,6362.0,0.5,0.10787486515641855,6362.0
2501,2026-01-15,R241,MP01,Almacén,1007342,806.4,804.6,-1.8,65004.0,1.8,0.22321428571428575,65004.0
2505,2026-01-15,R241,MP01,Almacén,1007644,17057.0,17009.0,-48.0,37625.0,48.0,0.28140939203845927,37625.0
2507,2026-01-15,R241,MP01,Almacén,1007682,668.042,721.65,53.608,2273493.0,53.608,8.024645157041023,2273493.0
2509,2026-01-15,R241,MP01,Almacén,1007691,42.177,61.46,19.283,770570.0,19.283,45.71923086042156,770570.0
2515,2026-01-15,R241,MP01,Almacén,1007753,136.239,147.41,11.171,374625.0,11.171,8.199561065480514,374625.0
2523,2026-01-15,R241,MP01,Almacén,1008186,4500.0,4530.0,30.0,107596.0,30.0,0.6666666666666667,107596.0
2525,2026-01-15,R241,MP01,Almacén,1008187,613.769,505.79,-107.979,4516842.0,107.979,17.592775132012207,4516842.0
2527,2026-01-15,R241,MP01,Almacén,1008193,781.757,772.48,-9.277,303310.0,9.277,1.186685888325912,303310.0
2529,2026-01-15,R241,MP01,Almacén,1008194,1738.238,1666.79,-71.448,1731237.0,71.448,4.110369235973439,1731237.0
2533,2026-01-15,R241,MP01,Almacén,1008198,15660.0,15610.0,-50.0,171728.0,50.0,0.31928480204342274,171728.0
2779,2026-01-22,R241,FB01,Almacén,BARBT410001,1096.099,631.003,-465.096,93624755.0,465.096,42.43193361183616,93624755.0
2781,2026-01-22,R241,FB01,Almacén,CWSEU410001,303737.975,237631.0,-66106.975,23137441.0,66106.975,21.764474791141943,23137441.0
2783,2026-01-22,R241,FB01,Almacén,PASTA410001,316.473,611.265,294.792,82905239.0,294.792,93.14917860291399,82905239.0
2785,2026-01-22,R241,FB01,Almacén,TRITU410001,31.061,30.554,-0.507,12790.0,0.507,1.6322719809407293,12790.0
2789,2026-01-22,R241,MP01,Almacén,1007042,273.291,287.834,14.543,903256.0,14.543,5.321433929401261,903256.0
2793,2026-01-22,R241,MP01,Almacén,1007151,373524.681,382859.563,9334.882,2968412.0,9334.882,2.4991339193460154,2968412.0
2795,2026-01-22,R241,MP01,Almacén,1007152,10911.188,11075.662,164.474,454368.0,164.474,1.5073885630052382,454368.0
2799,2026-01-22,R241,MP01,Almacén,1008406,29910.002,29900.002,-10.0,2250.0,10.0,0.03343363200042581,2250.0
2805,2026-01-22,R241,MP01,Almacén,1004427,211.294,176.21,-35.084,1833569.0,35.084,16.60435222959478,1833569.0
2823,2026-01-22,R241,MP01,Almacén,1006954,2690.0,2670.0,-20.0,180416.0,20.0,0.7434944237918215,180416.0
2829,2026-01-22,R241,MP01,Almacén,1007037,32.189,35.73,3.541,188733.0,3.541,11.00065239678151,188733.0
2831,2026-01-22,R241,MP01,Almacén,1007043,25.65,25.5,-0.15,9378.0,0.15,0.5847953216374269,9378.0
2837,2026-01-22,R241,MP01,Almacén,1007046,1195.0,1185.0,-10.0,157176.0,10.0,0.8368200836820083,157176.0
2857,2026-01-22,R241,MP01,Almacén,1007080,9275.0,9325.0,50.0,39334.0,50.0,0.5390835579514826,39334.0
2859,2026-01-22,R241,MP01,Almacén,1007083,9494.0,9470.0,-24.0,43029.0,24.0,0.25279123657046554,43029.0
2863,2026-01-22,R241,MP01,Almacén,1007085,3028.0,3030.0,2.0,1601.0,2.0,0.06605019815059446,1601.0
2867,2026-01-22,R241,MP01,Almacén,1007092,72.5,73.0,0.5,17156.0,0.5,0.6896551724137931,17156.0
2873,2026-01-22,R241,MP01,Almacén,1007100,86.8,88.0,1.2,69595.0,1.2,1.3824884792626728,69595.0
2875,2026-01-22,R241,MP01,Almacén,1007101,3544.0,3530.0,-14.0,6981.0,14.0,0.39503386004514673,6981.0
2879,2026-01-22,R241,MP01,Almacén,1007105,497.0,500.0,3.0,66235.0,3.0,0.6036217303822937,66235.0
2881,2026-01-22,R241,MP01,Almacén,1007108,3915.0,3905.0,-10.0,12152.0,10.0,0.2554278416347382,12152.0
2891,2026-01-22,R241,MP01,Almacén,1007133,10536.5,10561.0,24.5,39498.0,24.5,0.23252503203150954,39498.0
2911,2026-01-22,R241,MP01,Almacén,1007682,559.405,622.94,63.535,2642426.0,63.535,11.357603167651344,2642426.0
2913,2026-01-22,R241,MP01,Almacén,1007691,58.366,59.38,1.014,40521.0,1.014,1.7373128191070144,40521.0
2919,2026-01-22,R241,MP01,Almacén,1007753,145.903,144.95,-0.953,31959.0,0.953,0.6531736838858694,31959.0
2929,2026-01-22,R241,MP01,Almacén,1008187,804.157,742.53,-61.627,2538689.0,61.627,7.663553261365628,2538689.0
2931,2026-01-22,R241,MP01,Almacén,1008193,1641.364,1490.49,-150.874,4939002.0,150.874,9.191989101747083,4939002.0
2933,2026-01-22,R241,MP01,Almacén,1008194,1153.194,1206.04,52.846,1280497.0,52.846,4.582576739039572,1280497.0
3071,2026-01-22,R241,FB01,Almacén,BASEN410001,29898.692,29887.147,-11.545,45314.0,11.545,0.03861372932300851,45314.0
3073,2026-01-22,R241,FB01,Almacén,BASEN410003,8499.339,8493.605,-5.734,27409.0,5.734,0.06746406985296151,27409.0
3075,2026-01-22,R241,FB01,Almacén,BASEN410005,12592.409,12585.374,-7.035,18727.0,7.035,0.05586699097845377,18727.0
3077,2026-01-22,R241,FB01,Almacén,BASEN410008,3441.584,3355.584,-86.0,341334.0,86.0,2.498849367035644,341334.0
3079,2026-01-22,R241,FB01,Almacén,BASEN410014,23793.457,23673.233,-120.224,386280.0,120.224,0.5052817671681757,386280.0
3081,2026-01-22,R241,FB01,Almacén,CUBIE410005,5.627,798.525,792.898,2750563.0,792.898,14090.954327350279,2750563.0
3083,2026-01-22,R241,FB01,Almacén,CUBIE410010,3.857,4613.059,4609.202,19335602.0,4609.202,119502.25563909774,19335602.0
3085,2026-01-22,R241,FB01,Almacén,CUBIE410018,779.438,779.356,-0.082,963.0,0.082,0.010520400596327098,963.0
3087,2026-01-22,R241,FB01,Almacén,CUBIE410020,117.0,116.953,-0.047,204.0,0.047,0.040170940170940174,204.0
3091,2026-01-22,R241,FB01,Almacén,CUBIE410029,2916.508,3275.759,359.251,1041109.0,359.251,12.31784723374666,1041109.0
3093,2026-01-22,R241,FB01,Almacén,ENGON410002,2500.703,2727.337,226.634,415873.0,226.634,9.062811537395683,415873.0
3095,2026-01-22,R241,FB01,Almacén,ENGON410005,25446.346,37691.139,12244.793,29105873.0,12244.793,48.120044426024855,29105873.0
3109,2026-01-22,R241,FB01,Almacén,BASEC410001,6.658,0.0,-6.658,33869.0,6.658,100.0,33869.0
3161,2026-01-22,R241,FB01,Almacén,CUBIE410002,0.289,0.0,-0.289,883.0,0.289,100.0,883.0
3603,2026-01-22,R241,MP01,Almacén,2005265,501.667,1146.0,644.333,2599228.0,644.333,128.4383864196768,2599228.0
3605,2026-01-22,R241,MP01,Almacén,2005285,3861.55,3500.0,-361.55,15187.0,361.55,9.362820629022025,15187.0
3629,2026-01-22,R241,MP01,Almacén,2007001,1564.95,1550.0,-14.95,650338.0,14.95,0.9553020863286367,650338.0
3631,2026-01-22,R241,MP01,Almacén,2007007,966.979,971.0,4.021,197029.0,4.021,0.4158311607594374,197029.0
3633,2026-01-22,R241,MP01,Almacén,2007008,49269.593,50000.0,730.407,62231.0,730.407,1.48247013122272,62231.0
